id;genero;nom_candidato
5176;masculino  ;Melo                   
5177;feminino;Sousa                  
5178;feminino;Lima                   
5179;feminino;Barros                 
5180;masculino  ;Araujo                 
5181;feminino;Almeida                
5182;masculino  ;Pinto                  
5183;feminino;Sousa                  
5184;masculino  ;Rodrigues              
5185;feminino;Rocha                  
5186;feminino;Sousa                  
5187;feminino;Cardoso                
5188;masculino  ;Cunha                  
5189;feminino;Cunha                  
5190;masculino  ;Pereira                
5191;masculino  ;Cavalcanti             
5192;masculino  ;Cavalcanti             
5193;feminino;Pereira                
5194;feminino;Sousa                  
5195;feminino;Dias                   
5196;feminino;Martins                
5197;masculino  ;Rodrigues              
5198;feminino;Silva                  
5199;feminino;Goncalves              
5200;masculino  ;Carvalho               
5201;masculino  ;Alves                  
5202;feminino;Oliveira               
5203;feminino;Barros                 
5204;feminino;Cardoso                
5205;feminino;Rocha                  
5206;masculino  ;Rocha                  
5207;feminino;Barros                 
5208;feminino;Ribeiro                
5209;feminino;Martins                
5210;masculino  ;Souza                  
5211;masculino  ;Rodrigues              
5212;feminino;Pereira                
5213;feminino;Alves                  
5214;feminino;Pereira                
5215;feminino;Silva                  
5216;masculino  ;Ribeiro                
5217;feminino;Alves                  
5218;feminino;Almeida                
5219;masculino  ;Azevedo                
5220;masculino  ;Cunha                  
5221;masculino  ;Martins                
5222;feminino;Alves                  
5223;feminino;Oliveira               
5224;masculino  ;Ribeiro                
5225;feminino;Almeida                
5226;masculino  ;Dias                   
5227;masculino  ;Melo                   
5228;feminino;Alves                  
5229;feminino;Rocha                  
5230;feminino;Ferreira               
5231;masculino  ;Cunha                  
5232;masculino  ;Ribeiro                
5233;masculino  ;Cavalcanti             
5234;masculino  ;Souza                  
5235;masculino  ;Cunha                  
5236;masculino  ;Silva                  
5237;masculino  ;Dias                   
5238;masculino  ;Oliveira               
5239;feminino;Rocha                  
5240;masculino  ;Pereira                
5241;masculino  ;Cardoso                
5242;feminino;Melo                   
5243;feminino;Pereira                
5244;masculino  ;Ferreira               
5245;masculino  ;Santos                 
5246;feminino;Gomes                  
5247;feminino;Alves                  
5248;masculino  ;Rodrigues              
5249;feminino;Lima                   
5250;masculino  ;Almeida                
5251;feminino;Lima                   
5252;feminino;Goncalves              
5253;masculino  ;Martins                
5254;masculino  ;Pereira                
5255;masculino  ;Correia                
5256;masculino  ;Pereira                
5257;masculino  ;Cardoso                
5258;feminino;Pereira                
5259;feminino;Almeida                
5260;masculino  ;Almeida                
5261;feminino;Melo                   
5262;feminino;Fernandes              
5263;masculino  ;Ferreira               
5264;masculino  ;Cavalcanti             
5265;feminino;Santos                 
5266;masculino  ;Gomes                  
5267;feminino;Rodrigues              
5268;masculino  ;Dias                   
5269;masculino  ;Santos                 
5270;feminino;Barros                 
5271;masculino  ;Lima                   
5272;feminino;Almeida                
5273;masculino  ;Santos                 
5274;masculino  ;Rocha                  
5275;masculino  ;Fernandes              
5276;feminino;Martins                
5277;feminino;Araujo                 
5278;masculino  ;Lima                   
5279;feminino;Azevedo                
5280;masculino  ;Silva                  
5281;masculino  ;Melo                   
5282;feminino;Goncalves              
5283;masculino  ;Carvalho               
5284;feminino;Rodrigues              
5285;masculino  ;Barbosa                
5286;masculino  ;Souza                  
5287;feminino;Martins                
5288;feminino;Souza                  
5289;masculino  ;Barros                 
5290;feminino;Rodrigues              
5291;feminino;Cardoso                
5292;feminino;Araujo                 
5293;masculino  ;Goncalves              
5294;feminino;Rocha                  
5295;masculino  ;Rodrigues              
5296;masculino  ;Martins                
5297;feminino;Ribeiro                
5298;feminino;Oliveira               
5299;masculino  ;Araujo                 
5300;masculino  ;Pinto                  
5301;feminino;Sousa                  
5302;feminino;Correia                
5303;masculino  ;Carvalho               
5304;feminino;Costa                  
5305;feminino;Sousa                  
5306;masculino  ;Carvalho               
5307;feminino;Castro                 
5308;feminino;Barbosa                
5309;masculino  ;Barros                 
5310;masculino  ;Cardoso                
5311;masculino  ;Fernandes              
5312;feminino;Ferreira               
5313;feminino;Souza                  
5314;masculino  ;Ribeiro                
5315;masculino  ;Azevedo                
5316;masculino  ;Pinto                  
5317;feminino;Barbosa                
5318;masculino  ;Cunha                  
5319;feminino;Ferreira               
5320;masculino  ;Ferreira               
5321;masculino  ;Silva                  
5322;masculino  ;Goncalves              
5323;feminino;Cardoso                
5324;feminino;Pinto                  
5325;feminino;Dias                   
5326;masculino  ;Barbosa                
5327;feminino;Ferreira               
5328;feminino;Rodrigues              
