id;genero;nom_candidato
13669;masculino  ;Pereira                
13670;feminino;Fernandes              
13671;feminino;Martins                
13672;feminino;Santos                 
13673;masculino  ;Martins                
13674;masculino  ;Castro                 
13675;feminino;Rodrigues              
13676;feminino;Silva                  
13677;masculino  ;Dias                   
13678;masculino  ;Dias                   
13679;feminino;Cavalcanti             
13680;masculino  ;Correia                
13681;masculino  ;Dias                   
13682;masculino  ;Alves                  
13683;feminino;Cunha                  
13684;feminino;Lima                   
13685;masculino  ;Fernandes              
13686;masculino  ;Fernandes              
13687;feminino;Cardoso                
13688;masculino  ;Pinto                  
13689;feminino;Santos                 
13690;masculino  ;Pereira                
13691;masculino  ;Oliveira               
13692;masculino  ;Cavalcanti             
13693;feminino;Ferreira               
13694;feminino;Pinto                  
13695;masculino  ;Silva                  
13696;masculino  ;Castro                 
13697;feminino;Correia                
13698;masculino  ;Melo                   
13699;masculino  ;Carvalho               
13700;masculino  ;Cunha                  
13701;masculino  ;Martins                
13702;feminino;Azevedo                
13703;feminino;Almeida                
13704;feminino;Castro                 
13705;feminino;Pereira                
13706;masculino  ;Alves                  
13707;masculino  ;Lima                   
13708;feminino;Silva                  
13709;feminino;Sousa                  
13710;feminino;Ferreira               
13711;feminino;Cardoso                
13712;masculino  ;Sousa                  
13713;feminino;Dias                   
13714;masculino  ;Ferreira               
13715;masculino  ;Santos                 
13716;masculino  ;Gomes                  
13717;masculino  ;Barros                 
13718;masculino  ;Dias                   
13719;masculino  ;Gomes                  
13720;masculino  ;Alves                  
13721;feminino;Pereira                
13722;masculino  ;Martins                
13723;feminino;Rodrigues              
13724;masculino  ;Almeida                
13725;feminino;Almeida                
13726;masculino  ;Araujo                 
13727;feminino;Pereira                
13728;feminino;Barros                 
13729;masculino  ;Rodrigues              
13730;feminino;Goncalves              
13731;masculino  ;Azevedo                
13732;masculino  ;Castro                 
13733;feminino;Goncalves              
13734;feminino;Silva                  
13735;masculino  ;Souza                  
13736;feminino;Santos                 
13737;masculino  ;Lima                   
13738;masculino  ;Gomes                  
13739;masculino  ;Ferreira               
13740;masculino  ;Souza                  
13741;feminino;Goncalves              
13742;feminino;Dias                   
13743;masculino  ;Gomes                  
13744;masculino  ;Castro                 
13745;feminino;Martins                
13746;masculino  ;Rodrigues              
13747;masculino  ;Oliveira               
13748;masculino  ;Almeida                
13749;feminino;Correia                
13750;masculino  ;Dias                   
13751;masculino  ;Souza                  
13752;feminino;Alves                  
13753;feminino;Correia                
13754;masculino  ;Almeida                
13755;masculino  ;Ribeiro                
13756;feminino;Castro                 
13757;masculino  ;Barros                 
13758;masculino  ;Araujo                 
13759;masculino  ;Lima                   
13760;feminino;Dias                   
13761;feminino;Ribeiro                
13762;masculino  ;Oliveira               
13763;masculino  ;Souza                  
13764;feminino;Carvalho               
13765;masculino  ;Ribeiro                
13766;masculino  ;Pinto                  
13767;feminino;Ribeiro                
13768;masculino  ;Sousa                  
13769;masculino  ;Silva                  
13770;masculino  ;Ferreira               
13771;masculino  ;Cunha                  
13772;feminino;Barros                 
13773;feminino;Azevedo                
13774;masculino  ;Pereira                
13775;feminino;Castro                 
13776;masculino  ;Alves                  
13777;feminino;Ribeiro                
13778;feminino;Rodrigues              
13779;masculino  ;Carvalho               
13780;feminino;Barbosa                
13781;feminino;Alves                  
13782;feminino;Ribeiro                
13783;masculino  ;Rodrigues              
13784;feminino;Rocha                  
13785;feminino;Pereira                
13786;masculino  ;Carvalho               
13787;feminino;Barbosa                
13788;masculino  ;Cunha                  
13789;masculino  ;Martins                
13790;feminino;Barros                 
13791;feminino;Rodrigues              
13792;masculino  ;Souza                  
13793;feminino;Rocha                  
13794;masculino  ;Rodrigues              
13795;feminino;Pinto                  
13796;masculino  ;Alves                  
